stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_short_name
102974,Eastbound Bernard at Burtch (#102974),49.8864799999,-119.461638999,0,,Eastbound Bernard at Burtch
102975,Southbound Bernard at Cherry Cres W (#102975),49.8870029999,-119.461213,0,,Southbound Bernard at Cherry Cres W
102976,Southbound Pandosy at Raymer (#102976),49.8656960001,-119.49132,0,,Southbound Pandosy at Raymer
102977,Eastbound High at Glengarry (#102977),49.8977069997,-119.464169,0,,Eastbound High at Glengarry
102978,Southbound Gordon at Cameron (#102978),49.8698930004,-119.474695,0,,Southbound Gordon at Cameron
102979,Eastbound Springfield at Burtch (#102979),49.8767259996,-119.465007,0,,Eastbound Springfield at Burtch
102982,Southbound Pandosy at Groves (#102982),49.8634041518,-119.491343243,0,,Southbound Pandosy at Groves
102984,Northbound Pandosy at Groves (#102984),49.863937,-119.491132,0,,Northbound Pandosy at Groves
102985,Eastbound Harvey at Kirschner (#102985),49.8818079998,-119.459187,0,,Eastbound Harvey at Kirschner
102986,Westbound Springfield at Dayton (#102986),49.8768559998,-119.461730999,0,,Westbound Springfield at Dayton
102987,Westbound High at Tronson (#102987),49.8986259997,-119.462025,0,,Westbound High at Tronson
102988,Northbound High at Tronson (#102988),49.8989920002,-119.461411,0,,Northbound High at Tronson
102989,Westbound Harvey at Kirschner (#102989),49.8820679996,-119.458168,0,,Westbound Harvey at Kirschner
102990,Eastbound Springfield at Dayton (#102990),49.8767220004,-119.460622,0,,Eastbound Springfield at Dayton
102991,Westbound Bernard at Dilworth (#102991),49.8884020002,-119.456209,0,,Westbound Bernard at Dilworth
102993,Westbound Parkinson at Ufton (#102993),49.8831989998,-119.456442,0,,Westbound Parkinson at Ufton
102994,Eastbound Parkinson at Ufton (#102994),49.8830659999,-119.455726,0,,Eastbound Parkinson at Ufton
102995,Westbound KLO at Tutt (#102995),49.8620559997,-119.490325,0,,Westbound KLO at Tutt
102996,Westbound Springfield at Kirschner (#102996),49.8768799996,-119.458765999,0,,Westbound Springfield at Kirschner
102997,Eastbound KLO at Tutt (#102997),49.8619390002,-119.49004,0,,Eastbound KLO at Tutt
102998,Northbound Rutland at Klassen (#102998),49.9072130003,-119.386693,0,,Northbound Rutland at Klassen
102999,Southbound Lakeshore at Cedar (#102999),49.8616549999,-119.491329999,0,,Southbound Lakeshore at Cedar
103000,Southbound Glenmore at Dilworth (#103000),49.8897600003,-119.454602999,0,,Southbound Glenmore at Dilworth
103002,Southbound Hwy 33 at Enterprise (#103002),49.8907949999,-119.423725,0,,Southbound Hwy 33 at Enterprise
103003,Northbound Glenmore at Bernard (#103003),49.889047,-119.454197,0,,Northbound Glenmore at Bernard
103004,Eastbound Springfield at Kirschner (#103004),49.8767749997,-119.457968999,0,,Eastbound Springfield at Kirschner
103005,Westbound High at Kennedy (#103005),49.9004200002,-119.458417,0,,Westbound High at Kennedy
103006,Southbound Gordon at Raymer (#103006),49.8645370002,-119.474320999,0,,Southbound Gordon at Raymer
103007,Southbound Glenmore at Highland Dr N (#103007),49.8940249998,-119.454601,0,,Southbound Glenmore at Highland
103008,Northbound Glenmore at Highland Dr N (#103008),49.8940680004,-119.454154,0,,Northbound Glenmore at Highland
103009,Eastbound Enterprise at Spall (#103009),49.8840699996,-119.453548001,0,,Eastbound Enterprise at Spall
103010,Eastbound High at Kennedy (#103010),49.9003829999,-119.457602,0,,Eastbound High at Kennedy
103011,Southbound Spall at Windsor (#103011),49.8804120004,-119.454699001,0,,Southbound Spall at Windsor
103012,Northbound Spall at Windsor (#103012),49.8808640001,-119.454453,0,,Northbound Spall at Windsor
103013,Southbound Glenmore at Mountain (#103013),49.8959170001,-119.454562,0,,Southbound Glenmore at Mountain
103014,Westbound Springfield at Spall (#103014),49.877132,-119.456013,0,,Westbound Springfield at Spall
103015,Westbound Enterprise at Spall (#103015),49.8841919997,-119.4529,0,,Westbound Enterprise at Spall
103016,Northbound 3180 block Lakeshore (#103016),49.8602399998,-119.491109,0,,Northbound 3180 block Lakeshore
103018,Southbound Spall at Kent (#103018),49.8786840002,-119.454676,0,,Southbound Spall at Kent
103020,Eastbound KLO at Casorso (#103020),49.8608450002,-119.484909,0,,Eastbound KLO at Casorso
103021,Bay A (#103021),49.8370960003,-119.480376,0,,Bay A
103022,Bay B (#103022),49.8369039999,-119.480435,0,,Bay B
103023,Bay C (#103023),49.8366000002,-119.480617,0,,Bay C
103024,Northbound Spall at Kent (#103024),49.8788779997,-119.454468,0,,Northbound Spall at Kent
103025,Southbound 3190 block Lakeshore (#103025),49.8600189999,-119.491314,0,,Southbound 3190 block Lakeshore
103026,Northbound Glenmore at Mountain (#103026),49.8967859997,-119.454079,0,,Northbound Glenmore at Mountain
103027,Eastbound Westside at Nancee Way (#103027),49.8830649998,-119.537757,0,,Eastbound Westside at Nancee Way
103028,Bay A (#103028),49.8613009996,-119.479250001,0,,Bay A
103029,Eastbound Celment at Cerise (#103029),49.892307,-119.470506,0,,Eastbound Celment at Cerise
103030,Bay B (#103030),49.8610470003,-119.479879,0,,Bay B
103031,Westbound Clement at Cerise (#103031),49.8927959997,-119.471382999,0,,Westbound Clement at Cerise
103033,Eastbound Springfield at Spall (#103033),49.8771459996,-119.453851,0,,Eastbound Springfield at Spall
103035,Southbound Glenmore at High (#103035),49.8999610001,-119.454414,0,,Southbound Glenmore at High
103036,Eastbound Enterprise at Hardy (#103036),49.8831399997,-119.450299001,0,,Eastbound Enterprise at Hardy
103038,Eastbound KLO at Lowe (#103038),49.8608170004,-119.475552,0,,Eastbound KLO at Lowe
103039,Westbound Lanfranco at Lakeshore (#103039),49.8581340001,-119.490325001,0,,Westbound Lanfranco at Lakeshore
103040,Southbound Casorso at Lanfranco (#103040),49.8583090001,-119.485527001,0,,Southbound Casorso at Lanfranco
103041,Northbound 780 block Glenmore (#103041),49.9018730002,-119.453518,0,,Northbound 780 block Glenmore
103042,Westbound KLO at Holland (#103042),49.8610390003,-119.472745,0,,Westbound KLO at Holland
103043,Southbound Westside at Bear Creek (#103043),49.8922579997,-119.542637,0,,Southbound Westside at Bear Creek
103044,Northbound Lakeshore at Lanfranco (#103044),49.8571493478,-119.491081241,0,,Northbound Lakeshore at Lanfranco
103045,Eastbound KLO at Holland (#103045),49.8608160001,-119.472523,0,,Eastbound KLO at Holland
103046,Westbound Enterprise at Hardy (#103046),49.8832949997,-119.448094,0,,Westbound Enterprise at Hardy
103047,Southbound 1520 block Westside (#103047),49.8855059997,-119.544146001,0,,Southbound 1520 block Westside
103048,Southbound Glenmore at Glenmeadows (#103048),49.9040529997,-119.453378,0,,Southbound Glenmore at Glenmeadows
103049,Westbound Hwy 97 N at Banks (#103049),49.885593,-119.426723,0,,Westbound Hwy 97 N at Banks
103050,Eastbound Enterprise at Hardy (#103050),49.8831660001,-119.446891001,0,,Eastbound Enterprise at Hardy
103051,Northbound 720 block Glenmore (#103051),49.9039989999,-119.452931,0,,Northbound 720 block Glenmore
103052,Westbound Summit at Valley (#103052),49.9012050004,-119.45024,0,,Westbound Summit at Valley
103053,Eastbound Summit at Valley (#103053),49.901043,-119.450217,0,,Eastbound Summit at Valley
103054,Westbound 1470 block KLO (#103054),49.8610500004,-119.467047,0,,Westbound 1470 block KLO
103055,Northbound Lakeshore at Watt (#103055),49.8556539996,-119.490622,0,,Northbound Lakeshore at Watt
103056,Eastbound Springfield at Barlee (#103056),49.8770880001,-119.447809,0,,Eastbound Springfield at Barlee
103057,Westbound Springfield at Barlee (#103057),49.8773519999,-119.447374,0,,Westbound Springfield at Barlee
103058,Eastbound Enterprise at Cooper (#103058),49.8831580003,-119.444586,0,,Eastbound Enterprise at Cooper
103059,Eastbound KLO at St Amand (#103059),49.8608200003,-119.465846,0,,Eastbound KLO at St Amand
103060,Westbound Enterprise at Cooper (#103060),49.883302,-119.444363001,0,,Westbound Enterprise at Cooper
103061,Westbound Harvey at Cooper (#103061),49.8820350002,-119.444355,0,,Westbound Harvey at Cooper
103062,Southbound Lakeshore at Swordy (#103062),49.8547420004,-119.490029,0,,Southbound Lakeshore at Swordy
103063,Southbound Bear Creek at McNaughton (#103063),49.8929640004,-119.547506,0,,Southbound Bear Creek at McNaughton
103065,Eastbound Boucherie at Carrall (#103065),49.825036,-119.609887,0,,Eastbound Boucherie at Carrall
103066,Southbound Parkinson at Bear Creek (#103066),49.8989290001,-119.547065,0,,Southbound Parkinson at Bear Creek
103067,Eastbound Harvey at Cooper (#103067),49.8817379997,-119.442157,0,,Eastbound Harvey at Cooper
103068,Eastbound Horizon at Hwy 97 S (#103068),49.8737820004,-119.545163001,0,,Eastbound Horizon at Hwy 97 S
103069,Bay A (#103069),49.8801749999,-119.44251,0,,Bay A
103070,Bay B (#103070),49.8804079999,-119.442546001,0,,Bay B
103071,Bay C (#103071),49.8806140004,-119.442541999,0,,Bay C
103072,Bay D (#103072),49.8806640003,-119.442308,0,,Bay D
103073,Bay E (#103073),49.8804479997,-119.442311,0,,Bay E
103075,Bay F (#103075),49.8802589997,-119.442316,0,,Bay F
103076,Eastbound Enterprise at Cooper (#103076),49.8831599998,-119.441461,0,,Eastbound Enterprise at Cooper
103077,Bay G (#103077),49.8800249996,-119.442318,0,,Bay G
103078,Westbound Boucherie at Hayman (#103078),49.8726140002,-119.544707,0,,Westbound Boucherie at Hayman
103079,Bay H (#103079),49.8796310001,-119.442276001,0,,Bay H
103080,Southbound Glenmore at Yates (#103080),49.9090629997,-119.450875001,0,,Southbound Glenmore at Yates
103081,Westbound McCurdy at Alsgard (#103081),49.9012549998,-119.407036,0,,Westbound McCurdy at Alsgard
103082,Southbound Summit at Denali (#103082),49.8987800001,-119.442561,0,,Southbound Summit at Denali
103083,Northbound Summit at Denali (#103083),49.8984530001,-119.442284001,0,,Northbound Summit at Denali
103084,Westbound KLO at Benvoulin (#103084),49.8610430001,-119.458536999,0,,Westbound KLO at Benvoulin
103085,Eastbound Horizon at Shaleridge (#103085),49.8828030002,-119.551265999,0,,Eastbound Horizon at Shaleridge
103086,Eastbound Springfield at Cooper (#103086),49.8771009997,-119.441644,0,,Eastbound Springfield at Cooper
103087,Northbound Glenmore at Yates (#103087),49.9096559997,-119.450055,0,,Northbound Glenmore at Yates
103088,Eastbound KLO at Benvoulin (#103088),49.860816,-119.458679,0,,Eastbound KLO at Benvoulin
103089,Westbound Summit at Lillooet (#103089),49.8956409996,-119.440116,0,,Westbound Summit at Lillooet
103090,Eastbound Yates at Glenmore (#103090),49.9089239999,-119.448736,0,,Eastbound Yates at Glenmore
103091,Northbound Lakeshore at Bechard (#103091),49.8515159996,-119.486806,0,,Northbound Lakeshore at Bechard
103092,Westbound Enterprise at Dilworth (#103092),49.8832869997,-119.438654,0,,Westbound Enterprise at Dilworth
103093,Southbound Lakeshore at Bechard (#103093),49.8512530002,-119.486917999,0,,Southbound Lakeshore at Bechard
103094,Northbound Parkinson at Westlake (#103094),49.8912479996,-119.552765,0,,Northbound Parkinson at Westlake
103095,Eastbound Summit at Chilcotin (#103095),49.8959220001,-119.439118,0,,Eastbound Summit at Chilcotin
103096,Southbound Dilworth at Leckie (#103096),49.8869250002,-119.437856001,0,,Southbound Dilworth at Leckie
103097,Westbound Springfield at Benvoulin (#103097),49.8773370004,-119.440136,0,,Westbound Springfield at Benvoulin
103098,Eastbound Yates at Valley (#103098),49.9086420003,-119.447242,0,,Eastbound Yates at Valley
103099,Northbound Dilworth at Leckie (#103099),49.8870050001,-119.437623,0,,Northbound Dilworth at Leckie
103100,Southbound Horizon at Covington (#103100),49.8800990001,-119.552222,0,,Southbound Horizon at Covington
103101,Southbound Dilworth at Enterprise (#103101),49.8842880001,-119.437842999,0,,Southbound Dilworth at Enterprise
103102,Northbound Dilworth at Enterprise (#103102),49.8845059997,-119.437601001,0,,Northbound Dilworth at Enterprise
103103,Southbound Glenmore at Watson (#103103),49.9111890003,-119.449467,0,,Southbound Glenmore at Watson
103104,Southbound Glenmore at Cross (#103104),49.9224820003,-119.439828001,0,,Southbound Glenmore at Cross
103105,Eastbound Enterprise at Dilworth (#103105),49.8831790001,-119.436896,0,,Eastbound Enterprise at Dilworth
103107,Northbound Glenmore at Watson (#103107),49.911667,-119.448659001,0,,Northbound Glenmore at Watson
103108,Southbound Dilworth at Baron (#103108),49.8789480002,-119.437099,0,,Southbound Dilworth at Baron
103110,Northbound Westlake at Keloka (#103110),49.8870279998,-119.555755,0,,Northbound Westlake at Keloka
103111,Westbound Summit at Skeena (#103111),49.8986059998,-119.436418001,0,,Westbound Summit at Skeena
103112,Southbound Horizon at Olympus (#103112),49.8847719999,-119.556342,0,,Southbound Horizon at Olympus
103113,Northbound 3730 block Lakeshore (#103113),49.8489650002,-119.486131,0,,Northbound 3730 block Lakeshore
103114,Eastbound KLO at Como (#103114),49.8608580001,-119.450545,0,,Eastbound KLO at Como
103115,Eastbound Westlake at Horizon (#103115),49.8850280003,-119.55698,0,,Eastbound Westlake at Horizon
103116,Westbound KLO at Como (#103116),49.8610450001,-119.450083001,0,,Westbound KLO at Como
103117,Eastbound Summit at Skeena (#103117),49.8988079999,-119.435561999,0,,Eastbound Summit at Skeena
103118,Southbound Dilworth at Omineca (#103118),49.8911380003,-119.433283,0,,Southbound Dilworth at Omineca
103119,Southbound 3780 block Lakeshore (#103119),49.848557,-119.486333,0,,Southbound 3780 block Lakeshore
103120,Eastbound 2150 block Horizon (#103120),49.8738630001,-119.554141001,0,,Eastbound 2150 block Horizon
103121,Eastbound Baron at Underhill (#103121),49.8795499999,-119.43415,0,,Eastbound Baron at Underhill
103122,Northbound Enterprise at Leckie (#103122),49.8840149996,-119.432704,0,,Northbound Enterprise at Leckie
103123,Northbound Dilworth at Omineca (#103123),49.8914969998,-119.43257,0,,Northbound Dilworth at Omineca
103124,Southbound Horizon at Westview (#103124),49.8764900001,-119.556127999,0,,Southbound Horizon at Westview
103125,Westbound Baron at Durnin (#103125),49.8796689998,-119.433221,0,,Westbound Baron at Durnin
103126,Southbound Enterprise at Leckie (#103126),49.8856139997,-119.431935,0,,Southbound Enterprise at Leckie
103127,Northbound Enterprise at Hunter (#103127),49.8859170002,-119.431644,0,,Northbound Enterprise at Hunter
103128,Eastbound Summit at Lillooet (#103128),49.8992979995,-119.433665,0,,Eastbound Summit at Lillooet
103129,Westbound Summit at Lillooet (#103129),49.8993460002,-119.43303,0,,Westbound Summit at Lillooet
103130,Westbound Springfield at Durnin (#103130),49.8777649997,-119.432506,0,,Westbound Springfield at Durnin
103131,Southbound Glenmore at Ballou (#103131),49.9156229997,-119.446363999,0,,Southbound Glenmore at Ballou
103132,Westbound Cross at Glenmore (#103132),49.9232550001,-119.439714,0,,Westbound Cross at Glenmore
103133,Northbound Lakeshore at Cook (#103133),49.8461979997,-119.48734,0,,Northbound Lakeshore at Cook
103134,Eastbound Anders at Thacker (#103134),49.8599089999,-119.545448,0,,Eastbound Anders at Thacker
103135,Westbound Anders at Thacker (#103135),49.860078,-119.545732,0,,Westbound Anders at Thacker
103136,Northbound Glenmore at Kane (#103136),49.9161910003,-119.445564,0,,Northbound Glenmore at Kane
103137,Westbound Kane at Glenmore (#103137),49.915557,-119.444431001,0,,Westbound Kane at Glenmore
103138,Eastbound Springfield at Durnin (#103138),49.8780970002,-119.430847,0,,Eastbound Springfield at Durnin
103139,Southbound Lakeshore at Cook (#103139),49.8452500001,-119.487826,0,,Southbound Lakeshore at Cook
103140,Eastbound Kane at Sutton (#103140),49.9152560002,-119.443887,0,,Eastbound Kane at Sutton
103141,Westbound Enterprise at Banks (#103141),49.8886960003,-119.428665,0,,Westbound Enterprise at Banks
103142,Westbound Baron at Leckie (#103142),49.8825050003,-119.428758,0,,Westbound Baron at Leckie
103143,Southbound Summit at Purcell (#103143),49.8996570001,-119.430636,0,,Southbound Summit at Purcell
103144,Eastbound Baron at Leckie (#103144),49.8824480003,-119.428555,0,,Eastbound Baron at Leckie
103145,Westbound Dilworth at Cascade (#103145),49.892875,-119.428227,0,,Westbound Dilworth at Cascade
103146,Westbound KLO at Spiers (#103146),49.8607019998,-119.442534001,0,,Westbound KLO at Spiers
103147,Eastbound Dilworth at Cascade (#103147),49.8927900002,-119.428061,0,,Eastbound Dilworth at Cascade
103148,Eastbound Summit at Nahanni (#103148),49.8998499995,-119.430146999,0,,Eastbound Summit at Nahanni
103149,Eastbound KLO at Spiers (#103149),49.8604799999,-119.442407,0,,Eastbound KLO at Spiers
103150,Westbound Kane at Valley (#103150),49.9145650003,-119.441078,0,,Westbound Kane at Valley
103151,Northbound Lakeshore at Truswell (#103151),49.8439040003,-119.487723,0,,Northbound Lakeshore at Truswell
103152,Southbound Lakeshore at Truswell (#103152),49.8438100001,-119.487941,0,,Southbound Lakeshore at Truswell
103153,Northbound Black Mountain at Large (#103153),49.8719199999,-119.348417,0,,Northbound Black Mountain at Large
103154,Southbound Glenmore at Dallas (#103154),49.9179639996,-119.444708,0,,Southbound Glenmore at Dallas
103155,Eastbound Enterprise at Powick (#103155),49.8894830004,-119.4265,0,,Eastbound Enterprise at Powick
103156,Westbound Springfield at Leckie (#103156),49.8795179997,-119.427494001,0,,Westbound Springfield at Leckie
103158,Eastbound Springfield at Leckie (#103158),49.8794150003,-119.427180999,0,,Eastbound Springfield at Leckie
103159,Northbound 330 block Glenmore (#103159),49.9184429996,-119.443997999,0,,Northbound 330 block Glenmore
103160,Northbound Thacker at Douglas (#103160),49.8563850001,-119.545412,0,,Northbound Thacker at Douglas
103161,Northbound Westlake at Starlight (#103161),49.8791470001,-119.564259,0,,Northbound Westlake at Starlight
103162,Southbound Boucherie at Stuart (#103162),49.8641080002,-119.555149,0,,Southbound Boucherie at Stuart
103163,Eastbound Anders at Olalla (#103163),49.8601559999,-119.551099,0,,Eastbound Anders at Olalla
103164,Westbound Anders at Olalla (#103164),49.8602879996,-119.551309,0,,Westbound Anders at Olalla
103165,Southbound Enterprise at Powick (#103165),49.8902869995,-119.42539,0,,Southbound Enterprise at Powick
103166,Southbound 960 block Dilworth (#103166),49.8968469996,-119.426303,0,,Southbound 960 block Dilworth
103167,Southbound Thacker at Douglas (#103167),49.8558019998,-119.545681,0,,Southbound Thacker at Douglas
103168,Eastbound Summit at Dilworth (#103168),49.8986350002,-119.426767999,0,,Eastbound Summit at Dilworth
103169,Northbound 1900 block Baron (#103169),49.8836960003,-119.425183999,0,,Northbound 1900 block Baron
103170,Westbound Summit at Dilworth (#103170),49.8987879999,-119.42679,0,,Westbound Summit at Dilworth
103171,Southbound Baron at Banks (#103171),49.8843240001,-119.42484,0,,Southbound Baron at Banks
103172,Northbound 970 block Dilworth (#103172),49.896562,-119.425947001,0,,Northbound 970 block Dilworth
103173,Northbound Westlake at Caledonia (#103173),49.8737790003,-119.563267,0,,Northbound Westlake at Caledonia
103174,Eastbound Hwy 97 N at Banks (#103174),49.8866540002,-119.424386,0,,Eastbound Hwy 97 N at Banks
103175,Northbound Boucherie at Skyline (#103175),49.861898,-119.555183,0,,Northbound Boucherie at Skyline
103176,Westbound Gordon at Steele (#103176),49.8058599997,-119.473086,0,,Westbound Gordon at Steele
103177,Westbound Gordon at Frost (#103177),49.8053139999,-119.476309,0,,Westbound Gordon at Frost
103178,Northbound Westlake at Rosewood (#103178),49.8776990001,-119.566295001,0,,Northbound Westlake at Rosewood
103179,Southbound Boucherie at Skyline (#103179),49.8613249996,-119.555453,0,,Southbound Boucherie at Skyline
103180,Eastbound Hudson at Boucherie (#103180),49.8623240001,-119.556463,0,,Eastbound Hudson at Boucherie
103181,Northbound Thacker at Collens Hill (#103181),49.8538159997,-119.545662,0,,Northbound Thacker at Collens Hill
103182,Southbound Thacker at Collens Hill (#103182),49.853826,-119.54587,0,,Southbound Thacker at Collens Hill
103183,Westbound Hudson at Boucherie (#103183),49.8624740002,-119.556802001,0,,Westbound Hudson at Boucherie
103184,Westbound Baron at Spedding (#103184),49.8863520004,-119.422045001,0,,Westbound Baron at Spedding
103185,Southbound Lakeshore at Radant (#103185),49.8406310003,-119.488606,0,,Southbound Lakeshore at Radant
103186,Eastbound Baron at Spedding (#103186),49.8861719997,-119.42205,0,,Eastbound Baron at Spedding
103187,Southbound Gordon at Frost (#103187),49.803729,-119.476941,0,,Southbound Gordon at Frost
103188,Northbound Lakeshore at Bluebird (#103188),49.840517,-119.488427,0,,Northbound Lakeshore at Bluebird
103189,Eastbound Springfield at Parkview (#103189),49.8803680003,-119.421913,0,,Eastbound Springfield at Parkview
103190,Westbound Springfield at Parkview (#103190),49.8806020001,-119.421603,0,,Westbound Springfield at Parkview
103191,Northbound South Ridge at Frost (#103191),49.8033929999,-119.482615001,0,,Northbound South Ridge at Frost
103192,Westbound Hwy 33 E at Rutland Rd S (#103192),49.8890569996,-119.387639,0,,Westbound Hwy 33 E at Rutland
103193,Bay A (#103193),49.8906499996,-119.392285,0,,Bay A
103195,Eastbound Thacker at Beverly (#103195),49.8525399998,-119.547834,0,,Eastbound Thacker at Beverly
103197,Westbound Thacker at Beverly (#103197),49.8527019995,-119.548549999,0,,Westbound Thacker at Beverly
103198,Westbound Lynrick at Loseth (#103198),49.8676239999,-119.353049,0,,Westbound Lynrick at Loseth
103201,Southbound Ziprick at Terai (#103201),49.8883040004,-119.417729,0,,Southbound Ziprick at Terai
103202,Westbound Springfield at Ziprick (#103202),49.8805950001,-119.418540001,0,,Westbound Springfield at Ziprick
103203,Northbound Valley at Cross (#103203),49.9193070002,-119.434608,0,,Northbound Valley at Cross
103204,Northbound Ziprick at Terai (#103204),49.8880489999,-119.417465999,0,,Northbound Ziprick at Terai
103205,Eastbound Springfield at Ziprick (#103205),49.8803649997,-119.418405,0,,Eastbound Springfield at Ziprick
103206,Northbound Snowsell at Cross (#103206),49.9244579996,-119.441725,0,,Northbound Snowsell at Cross
103209,Southbound Valley at Cross (#103209),49.9197809999,-119.434467,0,,Southbound Valley at Cross
103213,Eastbound 2660 block Enterprise (#103213),49.8952700003,-119.416469999,0,,Eastbound 2660 block Enterprise
103214,Northbound Lakeshore at Lequime (#103214),49.8365310002,-119.48715,0,,Northbound Lakeshore at Lequime
103215,Westbound 2660 block Enterprise (#103215),49.8954369998,-119.416067,0,,Westbound 2660 block Enterprise
103216,Westbound Ogden at Boucherie (#103216),49.8530180002,-119.555673,0,,Westbound Ogden at Boucherie
103217,Eastbound Ogden at Boucherie (#103217),49.852882,-119.555644,0,,Eastbound Ogden at Boucherie
103218,Southbound Snowsell at Porthill (#103218),49.9262859999,-119.440388001,0,,Southbound Snowsell at Porthill
103219,Northbound Alhambra at Brentwood (#103219),49.8620069996,-119.566777,0,,Northbound Alhambra at Brentwood
103220,Southbound Alhambra at Brentwood (#103220),49.8620429999,-119.566939,0,,Southbound Alhambra at Brentwood
103221,Westbound Hwy 33 W at Taylor (#103221),49.8890979996,-119.413398,0,,Westbound Hwy 33 W at Taylor
103222,Eastbound Hwy 33 W at Taylor (#103222),49.8889840001,-119.413155,0,,Eastbound Hwy 33 W at Taylor
103224,Eastbound Valley at Drysdale (#103224),49.9231360001,-119.432961001,0,,Eastbound Valley at Drysdale
103225,Westbound 1370 block Stevens (#103225),49.8663659999,-119.571377999,0,,Westbound 1370 block Stevens
103226,Northbound Snowsell at Porthill (#103226),49.9271929998,-119.439018999,0,,Northbound Snowsell at Porthill
103227,Westbound Springfield at Graham (#103227),49.8797630004,-119.413361,0,,Westbound Springfield at Graham
103229,Westbound Valley at Drysdale (#103229),49.9233960001,-119.432743,0,,Westbound Valley at Drysdale
103230,Eastbound 1380 block Stevens (#103230),49.8662500004,-119.571888,0,,Eastbound 1380 block Stevens
103231,Southbound KLO at McCulloch (#103231),49.859708,-119.424182,0,,Southbound KLO at McCulloch
103232,Northbound KLO at McCulloch (#103232),49.8595100002,-119.424103,0,,Northbound KLO at McCulloch
103233,Eastbound Brentwood at Denny (#103233),49.8611479999,-119.569244001,0,,Eastbound Brentwood at Denny
103234,Westbound Brentwood at Denny (#103234),49.8612830003,-119.569241,0,,Westbound Brentwood at Denny
103235,Eastbound Springfield at Gerstmar (#103235),49.8788099996,-119.411882,0,,Eastbound Springfield at Gerstmar
103236,Eastbound Union at Wyndham (#103236),49.9277929999,-119.437095,0,,Eastbound Union at Wyndham
103238,Westbound Union at Snowsell (#103238),49.927894,-119.436957,0,,Westbound Union at Snowsell
103239,Westbound Union at Snowsell (#103239),49.8489300005,-119.557040001,0,,Westbound Union at Snowsell
103240,Westbound Hwy 33 W at Kneller (#103240),49.8891129999,-119.410014999,0,,Westbound Hwy 33 W at Kneller
103242,Eastbound Union at Valley Rd N (#103242),49.9252389997,-119.431979,0,,Eastbound Union at Valley
103243,Westbound Union at Valley Rd N (#103243),49.9254049999,-119.431986,0,,Westbound Union at Valley
103244,Southbound Boucherie at Montigny (#103244),49.8487370003,-119.557592,0,,Southbound Boucherie at Montigny
103245,Eastbound Hwy 33 W at Gerstmar (#103245),49.8889689996,-119.408698001,0,,Eastbound Hwy 33 W at Gerstmar
103246,Southbound Gerstmar at Thompson (#103246),49.8790379997,-119.409568,0,,Southbound Gerstmar at Thompson
103248,Northbound Lakeshore at Old Meadows (#103248),49.8319649998,-119.487765,0,,Northbound Lakeshore at Old Meadows
103249,Westbound Brentwood at Applewood (#103249),49.8614739998,-119.572577,0,,Westbound Brentwood at Applewood
103250,Northbound Gerstmar at Thompson (#103250),49.8790330002,-119.409359,0,,Northbound Gerstmar at Thompson
103251,Northbound Ross at Stevens (#103251),49.8658440002,-119.57577,0,,Northbound Ross at Stevens
103252,Eastbound Graham at Gerstmar (#103252),49.8817109997,-119.408799,0,,Eastbound Graham at Gerstmar
103253,Westbound Graham at Irma (#103253),49.8818460003,-119.408565,0,,Westbound Graham at Irma
103254,Eastbound Brentwood at Applewood (#103254),49.8613389998,-119.572589,0,,Eastbound Brentwood at Applewood
103255,Southbound Ross at Stevens (#103255),49.8658230002,-119.576010999,0,,Southbound Ross at Stevens
103256,Southbound 2780 block Hwy 97 N (#103256),49.900552,-119.409749,0,,Southbound 2780 block Hwy 97 N
103257,Southbound Gordon at Welke (#103257),49.831492,-119.483342999,0,,Southbound Gordon at Welke
103258,Northbound Ross at Western (#103258),49.8636239996,-119.575796999,0,,Northbound Ross at Western
103259,Southbound Ross at Western (#103259),49.8636269997,-119.576048,0,,Southbound Ross at Western
103260,Westbound Hwy 33 W at Bryden (#103260),49.8891040003,-119.406235,0,,Westbound Hwy 33 W at Bryden
103261,Eastbound Brentwood at Vista (#103261),49.8613589998,-119.575227,0,,Eastbound Brentwood at Vista
103262,Northbound Ross at Brentwood (#103262),49.861896,-119.57583,0,,Northbound Ross at Brentwood
103263,Northbound Hwy 97 N at McCurdy (#103263),49.9018449999,-119.408114,0,,Northbound Hwy 97 N at McCurdy
103264,Eastbound Hwy 33 W at Bryden (#103264),49.8889669997,-119.405343,0,,Eastbound Hwy 33 W at Bryden
103265,Southbound Ross at Brentwood (#103265),49.8611580003,-119.576040999,0,,Southbound Ross at Brentwood
103266,Eastbound Boucherie at Gregory (#103266),49.8467319997,-119.560263999,0,,Eastbound Boucherie at Gregory
103268,Westbound Boucherie at Gregory (#103268),49.8464920002,-119.561020999,0,,Westbound Boucherie at Gregory
103269,Westbound Valley Rd N at Sexsmith (#103269),49.926254,-119.425162001,0,,Westbound Valley at Sexsmith
103271,Westbound Graham at Matt (#103271),49.8818440002,-119.403414,0,,Westbound Graham at Matt
103272,Northbound Lakeshore at Simeon (#103272),49.8282780001,-119.488616999,0,,Northbound Lakeshore at Simeon
103273,Westbound Sexsmith at Valley Rd N (#103273),49.9262729997,-119.424173,0,,Westbound Sexsmith at Valley
103274,Westbound Hwy 33 W at Dundas (#103274),49.8890779999,-119.402746001,0,,Westbound Hwy 33 W at Dundas
103277,Eastbound Graham at Matt (#103277),49.8817159998,-119.402811,0,,Eastbound Graham at Matt
